"Name","Unique_ID__c","Entity__r.Unique_ID__c","Field_Name__c","Order__c","Type__c"
"FLD00001542","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_VOICE_MO_UPDT_IB_DISC_TYPE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","VOICE_MO_UPDT_IB_DISC_TYPE","71.0","String"
"FLD00001543","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MO_UPDT_IB_ACT_MIN_PERC_DISC","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MO_UPDT_IB_ACT_MIN_PERC_DISC","72.0","String"
"FLD00001544","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MO_UPDT_OB_TG_LY","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MO_UPDT_OB_TG_LY","73.0","String"
"FLD00001545","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MO_UPDT_OB_MS_3RD_WITH_DEAL","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MO_UPDT_OB_MS_3RD_WITH_DEAL","74.0","String"
"FLD00001546","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MO_UPDT_OB_MS_3RD_WO_DEAL","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MO_UPDT_OB_MS_3RD_WO_DEAL","75.0","String"
"FLD00001547","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_VOICE_MO_UPDT_OB_DISC_TYPE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","VOICE_MO_UPDT_OB_DISC_TYPE","76.0","String"
"FLD00001548","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MO_UPDT_OB_ACT_MIN_EXCL_TAXES","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MO_UPDT_OB_ACT_MIN_EXCL_TAXES","77.0","String"
"FLD00001549","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MO_UPDT_OB_ACT_MIN_INCL_TAXES","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MO_UPDT_OB_ACT_MIN_INCL_TAXES","78.0","String"
"FLD00001550","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MT_UPDT_IB_TR_VS_MO_IB","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MT_UPDT_IB_TR_VS_MO_IB","79.0","String"
"FLD00001551","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_VOICE_MT_UPDT_IB_DISC_TYPE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","VOICE_MT_UPDT_IB_DISC_TYPE","80.0","String"
"FLD00001552","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MT_UPDT_IB_ACT_MIN_PERC_DISC","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MT_UPDT_IB_ACT_MIN_PERC_DISC","81.0","String"
"FLD00001553","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MT_UPDT_OB_TR_VS_MO_OB","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MT_UPDT_OB_TR_VS_MO_OB","82.0","String"
"FLD00001554","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_VOICE_MT_UPDT_OB_DISC_TYPE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","VOICE_MT_UPDT_OB_DISC_TYPE","83.0","String"
"FLD00001555","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MT_UPDT_OB_ACT_MIN_EXCL_TAXES","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MT_UPDT_OB_ACT_MIN_EXCL_TAXES","84.0","String"
"FLD00001556","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MT_UPDT_OB_ACT_MIN_INCL_TAXES","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MT_UPDT_OB_ACT_MIN_INCL_TAXES","85.0","String"
"FLD00001557","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_SMS_UPDT_TR_VS_MO_IB","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","SMS_UPDT_TR_VS_MO_IB","86.0","String"
"FLD00001558","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_SMS_UPDT_IB_DISC_TYPE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","SMS_UPDT_IB_DISC_TYPE","87.0","String"
"FLD00001559","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_SMS_UPDT_IB_SMS_PERC_DISC","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","SMS_UPDT_IB_SMS_PERC_DISC","88.0","String"
"FLD00001560","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_SMS_UPDT_OB_TR_VS_MO_OB","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","SMS_UPDT_OB_TR_VS_MO_OB","89.0","String"
"FLD00001561","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_SMS_UPDT_OB_DISC_TYPE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","SMS_UPDT_OB_DISC_TYPE","90.0","String"
"FLD00001562","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_SMS_UPDT_OB_SMS_EXCL_TAXES","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","SMS_UPDT_OB_SMS_EXCL_TAXES","91.0","String"
"FLD00001563","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_SMS_UPDT_OB_SMS_INCL_TAXES","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","SMS_UPDT_OB_SMS_INCL_TAXES","92.0","String"
"FLD00001564","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DATA_UPDT_IB_TR_VS_MO_IB","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DATA_UPDT_IB_TR_VS_MO_IB","93.0","String"
"FLD00001565","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DATA_UPDT_IB_DISC_TYPE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DATA_UPDT_IB_DISC_TYPE","94.0","String"
"FLD00001566","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DATA_UPDT_IB_MB_PERC_DISC","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DATA_UPDT_IB_MB_PERC_DISC","95.0","String"
"FLD00001567","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DATA_UPDT_OB_TR_VS_MO_OB","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DATA_UPDT_OB_TR_VS_MO_OB","96.0","String"
"FLD00001568","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DATA_UPDT_OB_DISC_TYPE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DATA_UPDT_OB_DISC_TYPE","97.0","String"
"FLD00001569","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DATA_UPDT_OB_MB_EXCL_TAXES","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DATA_UPDT_OB_MB_EXCL_TAXES","98.0","String"
"FLD00001570","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DATA_UPDT_OB_MB_INCL_TAXES","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DATA_UPDT_OB_MB_INCL_TAXES","99.0","String"
"FLD00001571","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MO_IB_ACT_MIN_DISC_VAR","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MO_IB_ACT_MIN_DISC_VAR","100.0","String"
"FLD00001572","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MT_IB_ACT_MIN_DISC_VAR","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MT_IB_ACT_MIN_DISC_VAR","101.0","String"
"FLD00001573","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_SMS_IB_DISC_VAR","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","SMS_IB_DISC_VAR","102.0","String"
"FLD00001574","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DATA_IB_DISC_VAR","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DATA_IB_DISC_VAR","103.0","String"
"FLD00001575","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MO_OB_ACT_MIN_DISC_VAR","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MO_OB_ACT_MIN_DISC_VAR","104.0","String"
"FLD00001576","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MT_OB_ACT_MIN_DISC_VAR","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MT_OB_ACT_MIN_DISC_VAR","105.0","String"
"FLD00001577","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_SMS_OB_DISC_VAR","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","SMS_OB_DISC_VAR","106.0","String"
"FLD00001578","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DATA_OB_DISC_VAR","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DATA_OB_DISC_VAR","107.0","String"
"FLD00001579","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_IB_DISC_ON_TAP","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","IB_DISC_ON_TAP","108.0","String"
"FLD00001580","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DISC_CALCULATION","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DISC_CALCULATION","109.0","String"
"FLD00001581","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DISC_DOCUMENTATION","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DISC_DOCUMENTATION","110.0","String"
"FLD00001582","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_FRAUD_ADJUSTMENT_INCL","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","FRAUD_ADJUSTMENT_INCL","111.0","String"
"FLD00001583","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_OB_DISC_ON_TAP","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","OB_DISC_ON_TAP","112.0","String"
"FLD00001584","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DISC_PERIOD_LENGTH","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DISC_PERIOD_LENGTH","113.0","String"
"FLD00001585","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_PLAN_SETTLEMENT_START_DT","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","PLAN_SETTLEMENT_START_DT","114.0","String"
"FLD00001586","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_PLAN_SETTLEMENT_END_DT","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","PLAN_SETTLEMENT_END_DT","115.0","String"
"FLD00001587","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_SETTLEMENT_STATUS","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","SETTLEMENT_STATUS","116.0","String"
"FLD00001588","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_ACTUAL_SETTLEMENT_START_DT","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","ACTUAL_SETTLEMENT_START_DT","117.0","String"
"FLD00001589","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_ACTUAL_SETTLEMENT_END_DT","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","ACTUAL_SETTLEMENT_END_DT","118.0","String"
"FLD00001590","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_EXPT_DISC_PAYABLE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","EXPT_DISC_PAYABLE","119.0","String"
"FLD00001591","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_EXPT_DISC_PAYABLE_CURR","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","EXPT_DISC_PAYABLE_CURR","120.0","String"
"FLD00001592","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_EXPT_DISC_RECEIVABLE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","EXPT_DISC_RECEIVABLE","121.0","String"
"FLD00001593","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_EXPT_DISC_RECEIVABLE_CURR","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","EXPT_DISC_RECEIVABLE_CURR","122.0","String"
"FLD00001594","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_ACTUAL_DISC_PAYABLE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","ACTUAL_DISC_PAYABLE","123.0","String"
"FLD00001595","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_ACTUAL_DISC_PAYABLE_CURR","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","ACTUAL_DISC_PAYABLE_CURR","124.0","String"
"FLD00001596","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_ACTUAL_DISC_RECEIVABLE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","ACTUAL_DISC_RECEIVABLE","125.0","String"
"FLD00001597","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_ACTUAL_DISC_RECEIVABLE_CURR","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","ACTUAL_DISC_RECEIVABLE_CURR","126.0","String"
"FLD00001598","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DAYS_REM_ON_DISC_PERIOD","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DAYS_REM_ON_DISC_PERIOD","127.0","String"
"FLD00001599","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_LAST_UPDATED_DATE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","LAST_UPDATED_DATE","128.0","String"
"FLD00001600","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_LOAD_TARGET_PERIOD_INDEX","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_LOAD_TARGET","PERIOD_INDEX","1.0","String"
"FLD00001601","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_LOAD_TARGET_DEAL_INDEX","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_LOAD_TARGET","DEAL_INDEX","2.0","String"
"FLD00001602","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_LOAD_TARGET_DEAL_NAME","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_LOAD_TARGET","DEAL_NAME","3.0","String"
"FLD00001603","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_LOAD_TARGET_ACTIVE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_LOAD_TARGET","ACTIVE","4.0","String"
"FLD00001604","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_LOAD_TARGET_PERIOD_FROM","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_LOAD_TARGET","PERIOD_FROM","5.0","Date"
"FLD00001605","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_LOAD_TARGET_PERIOD_TO","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_LOAD_TARGET","PERIOD_TO","6.0","Date"
"FLD00001606","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_LOAD_TARGET_LAST_UPDATED_DATE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_LOAD_TARGET","LAST_UPDATED_DATE","7.0","Date"
"FLD00001607","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_LOAD_TARGET_ID","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_LOAD_TARGET","ID","8.0","String"
"FLD00001608","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_EXTRACT_SOURCE_DEAL_INDEX","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_EXTRACT_SOURCE","DEAL_INDEX","1.0","String"
"FLD00001609","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_EXTRACT_SOURCE_PERIOD_INDEX","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_EXTRACT_SOURCE","PERIOD_INDEX","2.0","String"
"FLD00001610","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_EXTRACT_SOURCE_TADIG","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_EXTRACT_SOURCE","TADIG","3.0","String"
"FLD00001611","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_EXTRACT_SOURCE_TARGET","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_EXTRACT_SOURCE","TARGET","4.0","String"
"FLD00001612","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_EXTRACT_SOURCE_TARGET_START","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_EXTRACT_SOURCE","TARGET_START","5.0","String"
"FLD00001613","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_EXTRACT_SOURCE_TARGET_FINISH","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_EXTRACT_SOURCE","TARGET_FINISH","6.0","String"
"FLD00001614","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_EXTRACT_SOURCE_LAST_UPDATED_DATE","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_EXTRACT_SOURCE","LAST_UPDATED_DATE","7.0","String"
"FLD00001615","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_LOAD_TARGET_DEAL_INDEX","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_LOAD_TARGET","DEAL_INDEX","1.0","String"
"FLD00001616","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_LOAD_TARGET_PERIOD_INDEX","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_LOAD_TARGET","PERIOD_INDEX","2.0","String"
"FLD00001617","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_LOAD_TARGET_TADIG","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_LOAD_TARGET","TADIG","3.0","String"
"FLD00001618","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_LOAD_TARGET_LAST_UPDATED_DATE","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_LOAD_TARGET","LAST_UPDATED_DATE","4.0","Date"
"FLD00001619","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_LOAD_TARGET_IS_PARTICIPANT","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_LOAD_TARGET","IS_PARTICIPANT","5.0","Integer"
"FLD00001620","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_LOAD_TARGET_ID","VRS_VFGE_OT_SYNC_IMPORT_FLAT_VF_OPCO_LOAD_TARGET","ID","6.0","String"
"FLD00001621","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_3RD_PARTY_EXTRACT_SOURCE_DEAL_INDEX","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_3RD_PARTY_EXTRACT_SOURCE","DEAL_INDEX","1.0","String"
"FLD00001622","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_3RD_PARTY_EXTRACT_SOURCE_PERIOD_INDEX","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_3RD_PARTY_EXTRACT_SOURCE","PERIOD_INDEX","2.0","String"
"FLD00001623","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_3RD_PARTY_EXTRACT_SOURCE_TADIG","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_3RD_PARTY_EXTRACT_SOURCE","TADIG","3.0","String"
"FLD00001624","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_3RD_PARTY_EXTRACT_SOURCE_TARGET","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_3RD_PARTY_EXTRACT_SOURCE","TARGET","4.0","String"
"FLD00001625","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_3RD_PARTY_EXTRACT_SOURCE_TARGET_START","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_3RD_PARTY_EXTRACT_SOURCE","TARGET_START","5.0","String"
"FLD00001626","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_3RD_PARTY_EXTRACT_SOURCE_TARGET_FINISH","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_3RD_PARTY_EXTRACT_SOURCE","TARGET_FINISH","6.0","String"
"FLD00001627","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_3RD_PARTY_EXTRACT_SOURCE_TARGET_LAST_UPDATED_DATE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_3RD_PARTY_EXTRACT_SOURCE","LAST_UPDATED_DATE","7.0","String"
